price,created_at,delivery_status
21.05,1619976122184,3
77.65,1631135790608,1
206.97,1620783705326,2
75.74,1627396202167,2
64.37,1626678201021,3
31.0,1631337402229,1
107.03,1630595986335,1
132.82,1624021708860,3
26.41,1627132429314,3
69.93,1624550798905,1
0.49,1619978971795,1
37.85,1631377373346,1
43.42,1631282671506,3
207.7,1632488562639,1
159.42,1621462148326,3
14.8,1629917962563,1
128.04,1625042645116,3
44.61,1620088523534,3
39.7,1628420809362,2
18.93,1623463519012,3
130.5,1633804945850,2
83.53,1622525675602,3
140.72,1633193137912,2
141.61,1627690416668,2
0.06,1631700042176,3
46.75,1624779098769,2
2.96,1624121235917,3
125.66,1627862366678,3
282.02,1627852311705,2
137.76,1626765096543,2
88.12,1621750035610,2
45.26,1624628059548,1
91.39,1630392153064,1
45.95,1622319551237,1
68.06,1628623419871,3
150.95,1622314077288,3
111.41,1626884728753,1
57.23,1629432212432,1
18.97,1629642349407,1
130.12,1631021301075,2
33.82,1632357290346,1
57.59,1623483986707,2
49.82,1631000759474,3
128.14,1631315890011,2
216.04,1622242420466,1
19.48,1625086842840,1
114.42,1624681634289,1
17.53,1633703518133,1
92.24,1622792006218,3
101.62,1628229475905,2
101.65,1622425725349,1
165.85,1631642200965,2
30.53,1624599836977,3
126.09,1619863561746,1
126.75,1626944830223,3
90.55,1632146797406,3
126.4,1623658544440,1
243.47,1623779295863,3
85.13,1627797075783,2
17.47,1631196675821,2
56.29,1625434260488,3
163.2,1633790151484,1
101.37,1627991958802,3
162.84,1627080140867,1
25.4,1629368543890,1
13.65,1622563966376,3
76.67,1623663612632,2
68.59,1625056806016,1
13.86,1630877420130,1
113.84,1620438829084,2
167.4,1627642010720,1
136.94,1626567816585,1
119.34,1619982617837,2
82.29,1623728984883,3
73.52,1626948391973,3
125.46,1631116782402,3
41.81,1628634031541,3
137.77,1633356547616,3
158.25,1622234441186,1
145.77,1623064203606,1
185.83,1630982252159,1
108.95,1632425651775,3
19.7,1630603216798,1
143.04,1619944144934,2
47.95,1627247116343,3
142.35,1621469460039,2
149.49,1633604241413,3
74.72,1624061157079,1
217.63,1631545586568,1
90.7,1624957594370,2
100.23,1631510225554,2
32.43,1626602146773,1
72.18,1625106960861,2
30.93,1633689671483,1
11.33,1628320551927,1
164.34,1627957236799,1
132.66,1630037801715,1
43.18,1620595965128,3
119.86,1629951773202,1
4.8,1621738598577,3
208.44,1627099222011,1
174.02,1628429803969,3
70.08,1632988017556,2
17.46,1620684403371,1
97.7,1624521820363,3
58.87,1623903164247,2
69.71,1622927051827,1
16.64,1633499535772,1
6.97,1625267615512,3
197.26,1625910249770,3
37.7,1631976783693,2
105.27,1626521800922,1
127.85,1622742950168,3
104.39,1625860236693,2
0.66,1631653393990,2
96.34,1625048806979,3
79.09,1630035675197,1
105.06,1631439304909,1
159.91,1626295009716,1
70.88,1630997994515,2
8.52,1623797879178,2
141.47,1620370059902,2
39.85,1632240844870,3
90.49,1626194862748,3
177.61,1620892913512,2
101.97,1628119097786,3
140.28,1622296292980,1
19.01,1627615349619,3
136.84,1623072595573,2
18.75,1626867316570,1
25.63,1632093995567,3
27.08,1625913538264,3
76.2,1622464642702,1
3.69,1625639444936,1
85.39,1621372989188,2
130.19,1625062037476,3
38.98,1627312279849,1
13.42,1626711553962,3
161.18,1625165834134,3
101.36,1622307640152,1
135.2,1629778974020,3
145.76,1627455016390,2
25.89,1625549697886,1
8.08,1627643308322,3
16.76,1633376412846,3
39.31,1630264696692,3
107.58,1620520054033,1
113.57,1619935761189,1
136.43,1626954890496,2
86.91,1632190283152,2
16.74,1623487972515,1
84.45,1630292537413,2
105.34,1622886089148,1
73.2,1632500039699,1
92.02,1625383239324,2
130.35,1621328197758,3
123.59,1629762416064,3
128.53,1631888967374,2
225.87,1621007347612,1
202.42,1630897181721,2
202.73,1625346228445,3
161.56,1633801690915,1
149.05,1620777846037,1
57.47,1624097345573,1
109.39,1621971464695,3
0.87,1631131445034,3
296.17,1625374919032,2
142.71,1622186569955,1
127.49,1626743720937,3
24.29,1621513109337,2
179.81,1630257493587,3
5.48,1627241858903,1
142.9,1622808099144,1
228.6,1620191731761,1
146.24,1624521433025,1
77.97,1624325631849,3
61.04,1624478943192,2
139.19,1624866279554,3
134.85,1632900604810,3
33.07,1624039733992,3
68.88,1631846026521,2
9.82,1624095989087,1
81.34,1625818980377,3
100.5,1629930898778,2
69.98,1630798643587,2
20.64,1633253854534,2
44.12,1633399973859,1
137.4,1622479029641,1
63.18,1626462784033,1
4.57,1630433710605,2
159.31,1626700507104,1
107.84,1620080538756,3
5.25,1633769361043,2
35.63,1623532373566,1
154.67,1620485968299,3
149.69,1628644253672,1
24.58,1630422862784,1
135.34,1629989224414,2
80.0,1623549990326,3
83.79,1622619273215,1
33.56,1622429084001,3
124.35,1630232073696,3
31.61,1619861951756,1
98.96,1620752913838,2
82.94,1630425970298,1
114.8,1628297322407,1
125.02,1623590611665,3
57.18,1626700320971,2
32.28,1629589121432,1
73.69,1633324970668,2
53.11,1627633158820,2
118.6,1632244160069,2
3.27,1623874655237,2
2.38,1629293003852,2
90.0,1628540301404,2
83.42,1623638858037,3
85.16,1629594781345,3
98.52,1626993960721,1
28.19,1626340930482,2
120.55,1629027063014,2
159.9,1623110931627,3
162.77,1630027684676,3
85.69,1626120681252,3
53.17,1626338681172,1
1.98,1626379831404,1
90.02,1621529257976,1
39.09,1629021071015,2
32.8,1629316715015,2
4.4,1625343564162,3
11.56,1630501988616,2
85.75,1627470400548,3
29.35,1625319935277,3
104.39,1630909518685,1
68.6,1629522115410,2
201.62,1624250941769,3
88.24,1624814596010,1
86.05,1623069947806,2
47.34,1630064398279,1
23.81,1628906631389,2
61.58,1631027417376,2
155.02,1633898713661,2
1.41,1624755928653,2
59.85,1627165747439,2
237.8,1626910419444,3
94.96,1633918991338,2
101.02,1622441413595,2
135.47,1622960896579,1
118.59,1620464168699,3
5.53,1624368120813,1
181.52,1625336988845,1
34.43,1629378451234,1
138.56,1624063711128,1
130.21,1621732335526,3
4.91,1632717968809,3
8.86,1620068208756,3
42.6,1626814433136,2
70.09,1627270104557,2
120.85,1621423443429,2
10.93,1627948077005,1
46.93,1626652390946,2
40.08,1625423313152,2
76.24,1630692011250,3
93.55,1624851461603,1
160.96,1626594325115,1
128.88,1623138017460,3
48.62,1628579491520,3
138.04,1627461078910,3
189.69,1633431031899,1
125.06,1623612781899,2
140.1,1632160444428,1
157.88,1629559734368,3
104.36,1632275790426,2
70.73,1626851455299,2
25.87,1628713033093,1
71.86,1627420113463,2
111.77,1623264404566,3
3.03,1621305261636,3
46.94,1633460560212,3
63.48,1627691594247,2
40.17,1619938484572,1
105.07,1627632282572,2
104.18,1623087871745,3
120.07,1630580392627,2
51.61,1627673635362,1
144.84,1623240027377,2
52.33,1624453579371,1
30.89,1632275558612,2
45.2,1629210803451,2
97.96,1625091467666,1
48.5,1629633872176,1
138.43,1622470624833,2
112.71,1626361622673,3
38.7,1628269394552,2
87.53,1630608101961,1
176.4,1625367997914,2
45.74,1626564460803,1
51.21,1626714939066,1
162.21,1624051181729,3
95.1,1622758500108,3
205.87,1630359565666,3
3.14,1624736785807,3
274.23,1620785299065,1
71.02,1625543308093,1
53.15,1627966899914,3
96.27,1630701969105,3
45.16,1624000977079,3
186.0,1625892736163,3
263.13,1628943735385,3
132.15,1630248197218,1
53.29,1626823659558,3
38.41,1625807999371,2
109.16,1625014973641,3
60.53,1628666698036,3
3.27,1625076860041,1
114.09,1629533940757,3
15.3,1627319995367,1
41.44,1632672082810,2
137.09,1627883622549,2
10.62,1627848959712,3
138.42,1627414720550,2
11.13,1626408217944,2
185.47,1627378469915,3
89.02,1620633400400,3
90.43,1626584111003,1
7.58,1623458855906,2
103.43,1620532128385,2
103.04,1629662402159,3
35.71,1625601510857,3
32.45,1630831333929,1
72.21,1625981538982,3
3.29,1624023021180,3
70.57,1628651702795,1
58.95,1625404112469,2
119.92,1621914051572,2
104.7,1622368771120,3
102.73,1630349712865,2
25.22,1621354931427,1
76.65,1630398491313,2
32.54,1627135718412,2
8.16,1624575531265,1
70.46,1624228915202,2
18.8,1633362980432,1
2.35,1633681019824,3
71.44,1629006591800,3
61.34,1629587290605,2
0.66,1630649636465,1
26.49,1630775242485,2
40.11,1632397643229,3
76.4,1625014162233,3
45.2,1626895941079,1
190.65,1633859451658,2
168.61,1620356143225,3
73.65,1632542125645,2
100.87,1630045751387,1
166.02,1620411129481,2
45.34,1624072401338,1
123.87,1627943337221,3
19.58,1623551026242,3
134.9,1627512663400,2
47.36,1631117101324,2
34.85,1623443878122,2
139.34,1630054222935,1
60.18,1632303333921,3
28.94,1633684311975,3
177.82,1632733891896,2
203.63,1627700183180,3
98.16,1620543706624,2
30.28,1623422609832,3
45.17,1627769093945,1
24.6,1628137304152,2
52.0,1626652734580,3
116.02,1622509446018,3
83.39,1622129243811,1
7.46,1621159582757,3
114.97,1627801966553,2
26.05,1632407324649,1
81.13,1626287090548,3
78.5,1632826039959,3
49.9,1623697584098,3
106.89,1625523924906,1
11.55,1625174928044,1
7.67,1622745429263,3
78.45,1632304428915,1
16.03,1632934763023,2
58.84,1631014623029,1
100.78,1627106623383,2
83.17,1621098373870,1
84.75,1632148718988,2
1.63,1626128872418,2
125.3,1620181160921,3
113.45,1632045140530,3
90.92,1620631525018,1
11.09,1630489528814,2
262.07,1627481108050,1
102.2,1628423082416,3
1.15,1631534238691,3
5.22,1620987651508,1
122.59,1626594725228,2
75.98,1631170457341,1
6.8,1632969353384,1
182.84,1626027510790,1
63.91,1632874221323,3
106.1,1627602558562,1
12.18,1627058547268,3
81.55,1631072647845,2
136.1,1624700475896,2
102.22,1629939588222,2
212.62,1626726248117,3
57.02,1628879397451,1
90.05,1630329934742,2
93.98,1621534211384,2
28.93,1631380087442,1
200.39,1632111532562,2
56.62,1627070636762,3
41.88,1631086348489,1
80.23,1627147871581,2
84.58,1622408333242,3
94.1,1625996609515,2
140.89,1628012488260,3
79.21,1620011884227,1
182.87,1620574291416,2
166.55,1623670984346,3
77.86,1627699637855,3
2.08,1622616859008,1
118.54,1620747042960,2
54.06,1622308305142,1
54.59,1631246349055,1
279.1,1629828644990,2
54.42,1632315082968,3
139.0,1623660597310,3
113.47,1628186501432,1
147.22,1629814776499,3
119.43,1626615240297,3
47.88,1625936930230,1
44.51,1620543787600,3
97.33,1623822557753,1
80.24,1625302136351,1
166.03,1622895709370,3
45.71,1624871633432,3
38.1,1631733776217,1
70.71,1626224516054,2
62.87,1627771788446,3
152.45,1628438175525,3
62.88,1621867595709,3
134.87,1620213730043,2
71.69,1622368432252,2
75.77,1629349429178,1
107.12,1633915988657,1
50.91,1633863943400,3
103.9,1633892831198,1
50.27,1633275531109,3
59.3,1622931364050,3
19.47,1627683408737,1
159.44,1623274994688,1
53.73,1623527325955,3
191.49,1624046241624,1
47.83,1622704516408,2
41.85,1626443252954,3
62.07,1624855005609,1
102.12,1622211758001,3
93.58,1632049763433,1
81.73,1632636456214,3
27.17,1630625375531,3
61.72,1622494576749,2
94.76,1623812269739,1
199.07,1627965729446,2
3.65,1632770744365,1
57.45,1626502519071,2
16.91,1623665551498,2
86.56,1626433386854,2
79.13,1619846357088,3
102.18,1633225412585,2
60.52,1633710826609,3
104.03,1627229499407,2
99.35,1623275315154,1
273.34,1623386763561,3
10.14,1630018727711,1
168.68,1623343897860,3
94.03,1625701488866,1
73.16,1633717478830,3
21.81,1630548810722,3
81.36,1626612805418,3
61.85,1629269496827,3
21.5,1632980393792,2
121.77,1623066763047,1
69.96,1623207982275,1
0.97,1626694544218,3
124.65,1632858450474,2
15.42,1626344549124,1
86.25,1632158021034,1
105.82,1632714055799,1
3.62,1620929347691,1
96.49,1631391762294,1
119.61,1625297155011,2
111.96,1626604766333,1
84.81,1630932463246,2
106.71,1627898175252,3
174.98,1633607674402,2
132.61,1633632011037,3
73.4,1621541740591,3
39.74,1627911367174,1
102.3,1632281898927,3
20.04,1626522782342,2
187.01,1627623632608,2
40.09,1628531216900,3
22.07,1624900527523,3
140.23,1633152656434,1
134.32,1629977862564,1
15.38,1621099920066,3
191.21,1621730883290,2
80.38,1627243880133,3
39.72,1631398848385,1
18.96,1622484700014,1
309.36,1632659697270,2
129.87,1620713995714,2
66.87,1619976756575,1
143.95,1625368409943,2
57.75,1628993295683,1
150.92,1621616168760,1
20.69,1625235750190,1
32.41,1631155299403,2
156.54,1623596763593,1
47.04,1625075392136,3
25.55,1631662561023,1
177.8,1620231238802,3
122.44,1625724313534,1
122.74,1627166630867,1
92.28,1626166096750,3
22.06,1626792339083,2
25.25,1622984935928,3
137.19,1623368165193,1
146.1,1633519457656,3
30.48,1623516277039,2
87.85,1630595157107,2
28.23,1629271505191,2
90.79,1630380002556,3
57.06,1621164759792,3
327.88,1633747044270,1
25.15,1626479779373,1
135.1,1624123245312,3
51.52,1629867671723,3
115.08,1628574964874,1
121.72,1626747729691,1
191.58,1620837720292,3
73.11,1624754737080,3
47.83,1631884443943,1
246.19,1632154337473,2
64.96,1628889947304,2
96.99,1630852126204,1
110.59,1621799041365,3
72.25,1632906160010,1
23.06,1632797840348,3
121.47,1623609451713,2
43.59,1624899244125,1
49.68,1624243004262,1
172.99,1621629433603,2
11.62,1622642596681,2
156.54,1628224552087,2
157.2,1624951634738,1
17.86,1622581874066,1
82.05,1627407824159,1
35.79,1619901144918,1
135.98,1624563987916,2
22.47,1624658548065,3
192.7,1621241136842,2
196.4,1626909440331,1
19.19,1632149881507,1
85.35,1622783286308,2
1.84,1620170180144,3
164.0,1630849795053,2
0.44,1631890440236,1
131.4,1630420804986,2
78.99,1628572184367,2
62.09,1623396956893,3
127.34,1629338242485,3
69.61,1632790763020,3
29.74,1625841810487,1
72.47,1631794806347,1
10.16,1619941144385,2
38.83,1629257178915,3
10.92,1631278843762,2
0.26,1633379508475,1
106.97,1632349586329,2
40.55,1622346425428,1
39.87,1623551968639,1
100.64,1620378802855,1
14.54,1629185386223,2
86.37,1632114746186,3
57.96,1628847003421,1
118.14,1622579756014,3
103.55,1630397779080,3
52.04,1627937047792,3
115.76,1627612724374,2
79.93,1631040646930,3
75.18,1632760465597,2
209.37,1624054667650,1
139.69,1621230210678,1
122.16,1627175194716,2
66.09,1629957920385,3
196.21,1626335027601,3
132.92,1624917911373,3
199.27,1628510008547,3
73.02,1626304490046,1
39.29,1628090917334,3
32.0,1626747675856,2
49.37,1626708582763,2
19.48,1626479495050,2
170.02,1619859815902,1
35.78,1623317977254,1
94.66,1623001793167,2
38.99,1624448264789,1
73.59,1625201531122,3
43.36,1621884000098,2
123.12,1630550339195,3
231.82,1631047985585,1
31.12,1629353407101,3
52.54,1633877062851,1
211.8,1624857236421,2
147.16,1620459236573,2
82.53,1631294436289,3
92.41,1627818008427,2
76.64,1622675650261,1
74.4,1629364626291,1
142.62,1628633467452,1
49.77,1627606351832,1
63.95,1621806723417,3
2.85,1623462103769,1
62.0,1630924620538,3
25.79,1623664847991,1
5.82,1624756044924,3
59.28,1626995376671,1
229.98,1624736621231,2
5.08,1620168597486,1
62.14,1620822093263,3
81.23,1629342413121,2
111.45,1620925203806,1
55.53,1620558768484,2
69.07,1629386809732,1
20.64,1621849178127,2
72.5,1630026124479,1
13.19,1622681231063,1
109.3,1631132574413,3
168.51,1630318972030,1
166.79,1626319968056,1
65.16,1631126146053,1
118.73,1627199877566,3
73.47,1624371229453,2
11.59,1632586187774,3
58.72,1630509389018,2
55.75,1625648866148,1
98.83,1632730179074,3
142.82,1628377071169,2
87.71,1621577652543,3
92.19,1624875283721,1
168.34,1632282343376,2
71.24,1625525031908,1
196.22,1623768898702,1
33.22,1621225341837,2
190.28,1633637172744,1
247.11,1626155897015,2
73.88,1632269452533,2
65.28,1632211836663,1
158.21,1622430773660,3
129.72,1632542392114,1
83.18,1620220714968,2
8.08,1623132525114,1
25.96,1631461115025,2
45.55,1621565605136,2
35.25,1623008931464,3
139.43,1631156306411,2
200.38,1627813794335,2
49.81,1629833329861,3
68.99,1628756097687,3
29.3,1622346474002,2
49.29,1627420054760,2
122.69,1622195845094,2
29.61,1632722886897,2
226.73,1630693006353,2
1.66,1629076409035,1
93.62,1623149841442,1
83.62,1623573997165,2
159.45,1625285864718,2
59.98,1622496036021,1
83.65,1620023860970,2
157.11,1628464446643,3
36.55,1622266745817,2
61.99,1630647122429,2
16.81,1626478217725,1
79.74,1628824240982,3
1.99,1627581393362,2
116.35,1625672836076,1
3.01,1631571080537,3
79.51,1626115382391,3
150.35,1629135855559,2
59.04,1622696012286,2
218.1,1632470384099,3
3.37,1624579313782,2
19.88,1620169238964,2
45.04,1621487559621,3
59.27,1631729011445,3
120.11,1626131663528,2
90.74,1629357347688,3
90.38,1625380083332,2
121.84,1627819517068,1
79.42,1630942267746,2
101.68,1623454883599,2
56.17,1633885702133,1
127.26,1621943021261,2
6.63,1625472307939,1
186.96,1624195264419,1
65.71,1627512952243,2
33.88,1621525633223,1
97.13,1631891084059,3
13.45,1633027797401,3
109.53,1627783485561,2
25.7,1629748895529,3
3.01,1626117575212,2
70.63,1626322812292,1
2.19,1630550710274,1
10.5,1624338280551,1
101.33,1625533911778,3
91.67,1621004990401,3
68.89,1623205524685,2
124.53,1621880794143,1
93.02,1621319358419,3
78.56,1631182147372,2
22.4,1621603711325,1
26.75,1631913973164,1
16.72,1623721105168,2
198.58,1630164310475,2
72.0,1629054577173,2
1.82,1621321278357,1
138.42,1626177182430,1
27.66,1621733492882,2
125.66,1626973534885,3
9.41,1628953257077,3
233.61,1624218239239,2
120.4,1629870833233,3
166.62,1625442860618,2
117.66,1631584911499,2
120.44,1631658004840,1
72.79,1620473605597,2
81.01,1629961636807,2
123.84,1620827702641,3
28.48,1628360542552,3
58.68,1623759594205,2
148.72,1628523147965,3
16.47,1624802300445,1
5.15,1631687616732,1
82.34,1630248173608,3
0.95,1631961764000,3
61.9,1632916521049,3
82.1,1624694602671,3
55.07,1631406884399,1
55.02,1623428486700,1
28.72,1632507686509,3
73.44,1630477616515,1
144.97,1620244689697,1
44.7,1627787951845,3
14.87,1631025561763,3
106.78,1625396685117,1
61.22,1624899715290,1
15.22,1620093490806,3
211.79,1630835563542,3
84.37,1633101709818,2
170.04,1631943821947,2
49.75,1629132184607,2
29.75,1629983253539,1
50.09,1622466695373,3
60.47,1629482608215,2
13.58,1621774299736,3
60.65,1633204601471,2
128.23,1633750864629,2
7.16,1630521311177,3
23.13,1627396601316,2
